Commodity,Variety,Grade,Commodity_Code
Gladiolus Cut Flower,Gladiolus Cut Flower,Grade Range-1,363
Gladiolus Cut Flower,Other,FAQ,363
Goat,Goat,FAQ,219
Goat,Goat,Local,219
Goat,Goat,Medium,219
Goat,Goat,Ref grade-1,219
Goat,Other,FAQ,219
Goat,Other,Local,219
Gram Raw (Chholia),Gram Raw (Chholia),FAQ,359
Gram Raw (Chholia),Other,FAQ,359
Gram Raw (Chholia),Other,Grade A,359
Gram Raw (Chholia),Other,Local,359
Gramflour,Gramflour,FAQ,294
Grapes,Annabesahai,Grade A,22
Grapes,Annabesahai,Large,22
Grapes,Annabesahai,Local,22
Grapes,Annabesahai,Medium,22
Grapes,Annabesahai,Small,22
Grapes,Badami Kai,Medium,22
Grapes,Black,FAQ,22
Grapes,Black,Grade A,22
Grapes,Black,Grade B,22
Grapes,Black,Grade Range-1,22
Grapes,Black,Large,22
Grapes,Black,Local,22
Grapes,Black,Medium,22
Grapes,Black,Ref grade-1,22
Grapes,Black,Ref grade-2,22
Grapes,Black,Small,22
Grapes,Green,FAQ,22
Grapes,Green,Grade A,22
Grapes,Green,Grade B,22
Grapes,Green,Grade Range-1,22
Grapes,Green,Large,22
Grapes,Green,Local,22
Grapes,Green,Medium,22
Grapes,Green,Ref grade-1,22
Grapes,Green,Ref grade-2,22
Grapes,Green,Small,22
Grapes,Indian,Grade A,22
Grapes,Indian,Large,22
Grapes,Indian,Local,22
Grapes,Indian,Medium,22
Grapes,Indian,Small,22
Grapes,Natal,Large,22
Grapes,Natal,Medium,22
Grapes,Other,FAQ,22
Grapes,Other,Grade A,22
Grapes,Other,Grade B,22
Grapes,Other,Grade C,22
Grapes,Other,Large,22
Grapes,Other,Local,22
Grapes,Other,Medium,22
Grapes,Other,Ref grade-1,22
Grapes,Other,Small,22
Grapes,White,FAQ,22
Grapes,White,Large,22
Grapes,White,Local,22
Grapes,White,Medium,22
Grapes,White,Ref grade-1,22
Grapes,White,Ref grade-2,22
Grapes,White,Small,22
Green Avare (W),Avare (W),FAQ,165
Green Avare (W),Avare (W),Local,165
Green Avare (W),Green Avare (W),FAQ,165
Green Avare (W),Green Avare (W),Local,165
Green Avare (W),Green Avare (W),Medium,165
Green Avare (W),Green Avare (W),Ref grade-1,165
Green Avare (W),Green Avare (W),Ref grade-2,165
Green Avare (W),Green Avare (W),Small,165
Green Avare (W),Other,FAQ,165
Green Chilli,Green Chilly,FAQ,87
Green Chilli,Green Chilly,Grade A,87
Green Chilli,Green Chilly,Grade B,87
Green Chilli,Green Chilly,Grade C,87
Green Chilli,Green Chilly,Grade Range-2,87
Green Chilli,Green Chilly,Grade Range-3,87
Green Chilli,Green Chilly,Large,87
Green Chilli,Green Chilly,Local,87
Green Chilli,Green Chilly,Medium,87
Green Chilli,Green Chilly,Ref grade-1,87
Green Chilli,Green Chilly,Ref grade-2,87
Green Chilli,Green Chilly,Small,87
Green Chilli,Other,FAQ,87
Green Chilli,Other,Grade A,87
Green Chilli,Other,Grade B,87
Green Chilli,Other,Grade C,87
Green Chilli,Other,Grade Range-1,87
Green Chilli,Other,Large,87
Green Chilli,Other,Local,87
Green Chilli,Other,Medium,87
Green Chilli,Other,Small,87
Green Fodder,Green Fodder,FAQ,346
Green Fodder,Green Fodder,Local,346
Green Fodder,Other,FAQ,346
Green Gram (Moong)(Whole),Ankola,FAQ,9
Green Gram (Moong)(Whole),Ankola,Grade Range-2,9
Green Gram (Moong)(Whole),Ankola,Non-FAQ,9
Green Gram (Moong)(Whole),Bold,FAQ,9
Green Gram (Moong)(Whole),Green (Whole),FAQ,9
Green Gram (Moong)(Whole),Green (Whole),Grade Range-3,9
Green Gram (Moong)(Whole),Green (Whole),Large,9
Green Gram (Moong)(Whole),Green (Whole),Local,9
Green Gram (Moong)(Whole),Green (Whole),Medium,9
Green Gram (Moong)(Whole),Green (Whole),Non-FAQ,9
Green Gram (Moong)(Whole),Green (Whole),Ref grade-1,9
Green Gram (Moong)(Whole),Green (Whole),Ref grade-2,9
Green Gram (Moong)(Whole),Green (Whole),Small,9
Green Gram (Moong)(Whole),Green Gram Dhall-I,FAQ,9
Green Gram (Moong)(Whole),Green Gram Dhall-I,Non-FAQ,9
Green Gram (Moong)(Whole),Hybrid,FAQ,9
Green Gram (Moong)(Whole),Hybrid,Local,9
Green Gram (Moong)(Whole),Hybrid,Medium,9
Green Gram (Moong)(Whole),Hybrid,Non-FAQ,9
Green Gram (Moong)(Whole),Hybrid,Ref grade-1,9
Green Gram (Moong)(Whole),Hybrid,Ref grade-2,9
Green Gram (Moong)(Whole),Imp,FAQ,9
Green Gram (Moong)(Whole),Imp,Non-FAQ,9
Green Gram (Moong)(Whole),Krishna (Whole),FAQ,9
Green Gram (Moong)(Whole),Krishna (Whole),Non-FAQ,9
Green Gram (Moong)(Whole),Local,FAQ,9
Green Gram (Moong)(Whole),Local,Grade Range-1,9
Green Gram (Moong)(Whole),Local,Grade Range-2,9
Green Gram (Moong)(Whole),Local,Grade Range-3,9
Green Gram (Moong)(Whole),Local,Local,9
Green Gram (Moong)(Whole),Local,Medium,9
Green Gram (Moong)(Whole),Local,Non-FAQ,9
Green Gram (Moong)(Whole),Local,Small,9
Green Gram (Moong)(Whole),Local (Whole),FAQ,9
Green Gram (Moong)(Whole),Local (Whole),Grade Range-1,9
Green Gram (Moong)(Whole),Local (Whole),Local,9
Green Gram (Moong)(Whole),Local (Whole),Medium,9
Green Gram (Moong)(Whole),Local (Whole),Non-FAQ,9
Green Gram (Moong)(Whole),Local (Whole),Ref grade-1,9
Green Gram (Moong)(Whole),ML-613,FAQ,9
Green Gram (Moong)(Whole),Medium,FAQ,9
Green Gram (Moong)(Whole),Medium,Local,9
Green Gram (Moong)(Whole),Medium,Ref grade-1,9
Green Gram (Moong)(Whole),Ordinary (Split),FAQ,9
Green Gram (Moong)(Whole),Other,FAQ,9
Green Gram (Moong)(Whole),Other,Grade Range-1,9
Green Gram (Moong)(Whole),Other,Grade Range-2,9
Green Gram (Moong)(Whole),Other,Local,9
Green Gram (Moong)(Whole),Other,Medium,9
Green Gram (Moong)(Whole),Other,Non-FAQ,9
Green Gram (Moong)(Whole),SML-134,FAQ,9
Green Gram (Moong)(Whole),SML-134,Non-FAQ,9
Green Gram (Moong)(Whole),Small,FAQ,9
Green Gram (Moong)(Whole),Small (Split),FAQ,9
Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,265
Green Gram Dal (Moong Dal),Green Gram Dal,Local,265
Green Gram Dal (Moong Dal),Green Gram Dal,Medium,265
Green Gram Dal (Moong Dal),Green Gram Dal,Ref grade-1,265
Green Gram Dal (Moong Dal),Green Gram Dal,Ref grade-2,265
Green Gram Dal (Moong Dal),Green Gram Dhall-I,FAQ,265
Green Gram Dal (Moong Dal),Green gram,FAQ,265
Green Gram Dal (Moong Dal),Local,FAQ,265
Green Gram Dal (Moong Dal),Local,Medium,265
Green Gram Dal (Moong Dal),Mangalore (Split),FAQ,265
Green Gram Dal (Moong Dal),Ordinary (Split),FAQ,265
Green Gram Dal (Moong Dal),Organic,FAQ,265
Green Gram Dal (Moong Dal),Other,FAQ,265
Green Gram Dal (Moong Dal),Other,Local,265
Green Gram Dal (Moong Dal),Small (Split),FAQ,265
Green Peas,Gemin Peas Dal,FAQ,50
Green Peas,Gemin Peas Dal,Small,50
Green Peas,Green Peas,FAQ,50
Green Peas,Green Peas,Local,50
Green Peas,Green Peas,Medium,50
Green Peas,Green Peas,Ref grade-1,50
Green Peas,Green Peas,Small,50
Green Peas,Organic,FAQ,50
Green Peas,Other,FAQ,50
Green Peas,Other,Local,50
Green Peas,Other,Medium,50
Green Peas,Pea,FAQ,50
Green Peas,White Fozi,FAQ,50
Green Peas,White Fozi,Local,50
Ground Nut Oil,Ground Nut Oil,FAQ,267
Ground Nut Oil,Ground Nut Oil,Medium,267
Ground Nut Seed,Ground Nut Seed,FAQ,268
Ground Nut Seed,Ground Nut Seed,Local,268
Ground Nut Seed,Ground Nut Seed,Medium,268
Ground Nut Seed,Ground Nut Seed,Ref grade-1,268
Ground Nut Seed,Ground Nut Seed,Small,268
Ground Nut Seed,Other,FAQ,268
Ground Nut Seed,Other,Local,268
Groundnut,Balli/Habbu,FAQ,10
Groundnut,Balli/Habbu,Grade Range-1,10
Groundnut,Balli/Habbu,Local,10
Groundnut,Balli/Habbu,Medium,10
Groundnut,Balli/Habbu,Non-FAQ,10
Groundnut,Balli/Habbu,Ref grade-1,10
Groundnut,Big (With Shell),FAQ,10
Groundnut,Big (With Shell),Grade Range-2,10
Groundnut,Big (With Shell),Grade Range-3,10
Groundnut,Big (With Shell),Local,10
Groundnut,Big (With Shell),Medium,10
Groundnut,Big (With Shell),Non-FAQ,10
Groundnut,Big (With Shell),Ref grade-1,10
Groundnut,Bold,FAQ,10
Groundnut,Bold,Local,10
Groundnut,Bold,Non-FAQ,10
Groundnut,Bold Kernel,FAQ,10
Groundnut,Bold Kernel,Local,10
Groundnut,Bold Kernel,Non-FAQ,10
Groundnut,DMV-7,FAQ,10
Groundnut,DMV-7,Local,10
Groundnut,F.A.Q,FAQ,10
Groundnut,F.A.Q,Non-FAQ,10
Groundnut,G20,FAQ,10
Groundnut,G20,Local,10
Groundnut,G20,Non-FAQ,10
Groundnut,Gejje,FAQ,10
Groundnut,Gejje,Local,10
Groundnut,Gejje,Medium,10
Groundnut,Gejje,Ref grade-1,10
Groundnut,Gejje,Small,10
Groundnut,Groundnut seed,FAQ,10
Groundnut,Groundnut seed,Local,10
Groundnut,Groundnut seed,Medium,10
Groundnut,Groundnut seed,Non-FAQ,10
Groundnut,Gungri (With Shell),FAQ,10
Groundnut,Gungri (With Shell),Grade Range-1,10
Groundnut,Gungri (With Shell),Non-FAQ,10
Groundnut,Gungri (With Shell),Ref grade-1,10
Groundnut,Gungri (With Shell),Ref grade-2,10
Groundnut,Hybrid,FAQ,10
Groundnut,Hybrid,Local,10
Groundnut,Hybrid,Medium,10
Groundnut,Hybrid,Non-FAQ,10
Groundnut,Hybrid,Ref grade-1,10
Groundnut,Hyderabad (Red),Medium,10
Groundnut,Hyderabad (Red),Non-FAQ,10
Groundnut,JL-24,FAQ,10
Groundnut,JL-24,Large,10
Groundnut,JL-24,Medium,10
Groundnut,JL-24,Non-FAQ,10
Groundnut,Kadiri-3,FAQ,10
Groundnut,Kadiri-3,Medium,10
Groundnut,Local,FAQ,10
Groundnut,Local,Grade Range-2,10
Groundnut,Local,Large,10
Groundnut,Local,Local,10
Groundnut,Local,Medium,10
Groundnut,Local,Non-FAQ,10
Groundnut,Local,Small,10
Groundnut,M-37,FAQ,10
Groundnut,M-37,Local,10
Groundnut,M-37,Non-FAQ,10
Groundnut,Natte,FAQ,10
Groundnut,Natte,Local,10
Groundnut,Natte,Ref grade-1,10
Groundnut,Natte,Ref grade-2,10
Groundnut,Other,FAQ,10
Groundnut,Other,Grade Range-2,10
Groundnut,Other,Grade Range-3,10
Groundnut,Other,Local,10
Groundnut,Other,Medium,10
Groundnut,Other,Non-FAQ,10
Groundnut,Other,Ref grade-1,10
Groundnut,Peanuts-Organic,FAQ,10
Groundnut,Peanuts-Organic,Non-FAQ,10
Groundnut,Seed,FAQ,10
Groundnut,Seed,Local,10
Groundnut,Seed,Non-FAQ,10
Groundnut,Shelled (Bunch),FAQ,10
Groundnut,TMV-2,FAQ,10
Groundnut,TMV-2,Medium,10
Groundnut,TMV-2,Non-FAQ,10
Groundnut (Split),Groundnut (Split),FAQ,314
Groundnut (Split),Groundnut (Split),Medium,314
Groundnut (Split),JL-24,FAQ,314
Groundnut (Split),Local,FAQ,314
Groundnut (Split),Other,FAQ,314
Groundnut (Split),TMV-2,FAQ,314
Groundnut pods (raw),Groundnut pods (raw),FAQ,312
Groundnut pods (raw),Other,FAQ,312
Groundnut pods (raw),Other,Medium,312
Guar,Guaar,FAQ,75
Guar,Gwar,FAQ,75
Guar,Gwar,Grade A,75
Guar,Gwar,Grade B,75
Guar,Gwar,Local,75
Guar,Other,FAQ,75
Guar,Other,Grade C,75
Guar,Other,Large,75
Guar,Other,Local,75
Guar,Other,Medium,75
Guar Seed (Cluster Beans Seed),Other,FAQ,413
Guar Seed (Cluster Beans Seed),Other,Grade Range-1,413
Guar Seed (Cluster Beans Seed),Other,Grade Range-2,413
Guar Seed (Cluster Beans Seed),Other,Local,413
Guar Seed (Cluster Beans Seed),Split,FAQ,413
Guar Seed (Cluster Beans Seed),Whole,FAQ,413
Guar Seed (Cluster Beans Seed),Whole,Local,413
Guava,Banarasi,Large,185
Guava,Banarasi,Medium,185
Guava,Deshi,Medium,185
Guava,Guava,FAQ,185
Guava,Guava,Grade A,185
Guava,Guava,Grade B,185
Guava,Guava,Grade C,185
Guava,Guava,Grade Range-1,185
Guava,Guava,Large,185
Guava,Guava,Local,185
Guava,Guava,Medium,185
Guava,Guava,Ref grade-1,185
Guava,Guava,Small,185
Guava,Guava Alahabad,Grade B,185
Guava,Guava Alahabad,Grade C,185
Guava,Guava Alahabad,Grade Range-1,185
Guava,Guava Alahabad,Large,185
Guava,Guava Alahabad,Local,185
Guava,Guava Alahabad,Medium,185
Guava,Guava Alahabad,Small,185
Guava,Guava Navalur,FAQ,185
Guava,Guava Navalur,Large,185
Guava,Guava Navalur,Medium,185
Guava,Guava Sardar,Medium,185
Guava,Guava Sardar,Small,185
Guava,Other,FAQ,185
Guava,Other,Grade A,185
Guava,Other,Grade B,185
Guava,Other,Grade C,185
Guava,Other,Large,185
Guava,Other,Local,185
Guava,Other,Medium,185
Guava,Other,Small,185
Gudmar,Gudmaar,FAQ,453
Gur (Jaggery),Achhu,FAQ,74
Gur (Jaggery),Achhu,Local,74
Gur (Jaggery),Achhu,Medium,74
Gur (Jaggery),Achhu,Ref grade-1,74
Gur (Jaggery),Achhu,Small,74
Gur (Jaggery),Anakapalli,FAQ,74
Gur (Jaggery),Anakapalli,Medium,74
Gur (Jaggery),Black,FAQ,74
Gur (Jaggery),Black,Medium,74
Gur (Jaggery),Black,Ref grade-1,74
Gur (Jaggery),Disara,FAQ,74
Gur (Jaggery),Jaggery,FAQ,74
Gur (Jaggery),Khandsari,FAQ,74
Gur (Jaggery),Kurikatu,FAQ,74
Gur (Jaggery),Kurikatu,Local,74
Gur (Jaggery),Kurikatu,Medium,74
Gur (Jaggery),Kurikatu,Ref grade-1,74
Gur (Jaggery),Mattikari,FAQ,74
Gur (Jaggery),Mudde,FAQ,74
Gur (Jaggery),Mudde,Ref grade-1,74
Gur (Jaggery),NO 1,FAQ,74
Gur (Jaggery),NO 1,Medium,74
Gur (Jaggery),NO 2,FAQ,74
Gur (Jaggery),NO 2,Local,74
Gur (Jaggery),NO 2,Medium,74
Gur (Jaggery),NO 3,FAQ,74
Gur (Jaggery),NO 3,Medium,74
Gur (Jaggery),Nizamabad,FAQ,74
Gur (Jaggery),Nizamabad,Local,74
Gur (Jaggery),Nizamabad,Medium,74
Gur (Jaggery),Organic,FAQ,74
Gur (Jaggery),Other,FAQ,74
Gur (Jaggery),Other,Grade Range-2,74
Gur (Jaggery),Other,Local,74
Gur (Jaggery),Other,Medium,74
Gur (Jaggery),Other,Ref grade-1,74
Gur (Jaggery),Other,Ref grade-2,74
Gur (Jaggery),Pathari,FAQ,74
Gur (Jaggery),Pathari,Local,74
Gur (Jaggery),Red,FAQ,74
Gur (Jaggery),Red,Local,74
Gur (Jaggery),Unde,FAQ,74
Gur (Jaggery),Unde,Local,74
Gur (Jaggery),Unde,Medium,74
Gur (Jaggery),Unde,Ref grade-1,74
Gur (Jaggery),Unde,Ref grade-2,74
Gur (Jaggery),Yellow,FAQ,74
Gur (Jaggery),Yellow,Grade Range-2,74
Gur (Jaggery),Yellow,Local,74
Gur (Jaggery),Yellow,Medium,74
Gur (Jaggery),Yellow,Ref grade-1,74
Gurellu,Gurellu,FAQ,279
Gurellu,Gurellu,Local,279
Haralekai,Heralekai,FAQ,252
He Buffalo,He Baffelo,FAQ,216
He Buffalo,He Baffelo,Local,216
He Buffalo,He Baffelo,Medium,216
He Buffalo,Other,FAQ,216
Hen,Boiler/Firm (White),FAQ,369
Hen,Boiler/Firm (White),Local,369
Hen,Boiler/Firm (White-Brown),FAQ,369
Hen,Local,FAQ,369
Hen,Other,FAQ,369
Hen,Other,Local,369
Hippe Seed,Hippe Seed,FAQ,125
Hippe Seed,Hippe Seed,Ref grade-1,125
Hippe Seed,Other,FAQ,125
Hippe Seed,Other,Local,125
Honey,Honey,FAQ,236
Honge seed,Honge Seed,FAQ,124
Honge seed,Honge Seed,Local,124
Honge seed,Other,FAQ,124
Hybrid Cumbu,Hybrid Cumbu,FAQ,119
Hybrid Cumbu,Other,FAQ,119
Indian Beans (Seam),Beans or Semi,FAQ,299
Indian Beans (Seam),Indian Beans (Seam),FAQ,299
Indian Beans (Seam),Indian Beans (Seam),Grade Range-3,299
Indian Beans (Seam),Indian Beans (Seam),Local,299
Indian Beans (Seam),Indian Beans (Seam),Medium,299
Indian Beans (Seam),Other,FAQ,299
Indian Beans (Seam),Other,Grade B,299
Indian Beans (Seam),Other,Local,299
Indian Beans (Seam),Other,Medium,299
Indian Colza (Sarson),Indian Colza (Sarson),FAQ,344
Indian Colza (Sarson),Indian Colza (Sarson),Grade A,344
Indian Colza (Sarson),Indian Colza (Sarson),Local,344
Indian Colza (Sarson),Other,FAQ,344
Isabgul (Psyllium),Isabgol,FAQ,256
Isabgul (Psyllium),Isabgul (Psyllium),FAQ,256
Isabgul (Psyllium),Isabgul (Psyllium),Local,256
Isabgul (Psyllium),Other,FAQ,256
Isabgul (Psyllium),Other,Local,256
Jack Fruit,Jack Fruit,FAQ,182
Jack Fruit,Jack Fruit,Grade A,182
Jack Fruit,Jack Fruit,Large,182
Jack Fruit,Jack Fruit,Local,182
Jack Fruit,Jack Fruit,Medium,182
Jack Fruit,Jack Fruit,Small,182
Jack Fruit,Other,FAQ,182
Jack Fruit,Other,Large,182
Jack Fruit,Other,Local,182
Jack Fruit,Other,Medium,182
Jack Fruit,Other,Small,182
Jaffri,Jaffri,FAQ,406
Jaffri,Other,FAQ,406
Jaggery,Achhu,Local,151
Jaggery,Anakapalli,Grade Range-1,151
Jaggery,Anakapalli,Grade Range-2,151
Jaggery,Anakapalli,Grade Range-3,151
Jaggery,Kurikatu,Local,151
Jaggery,Nizamabad,Local,151
Jaggery,Other,Local,151
Jaggery,Unde,Local,151
Jaggery,Yellow,Local,151
Jamun (Narale Hannu),Jamun,Large,184
Jamun (Narale Hannu),Jamun,Local,184
Jamun (Narale Hannu),Jamun,Medium,184
Jamun (Narale Hannu),Jamun,Small,184
Jamun (Narale Hannu),Other,FAQ,184
Jamun (Narale Hannu),Other,Large,184
Jamun (Narale Hannu),Other,Local,184
Jamun (Narale Hannu),Other,Medium,184
Jamun (Narale Hannu),Other,Small,184
Jarbara,Jerbara,FAQ,376
Jarbara,Jerbara,Grade Range-1,376
Jarbara,Other,FAQ,376
Jasmine,Jasmine,FAQ,229
Jasmine,Jasmine,Grade Range-1,229
Jasmine,Jasmine,Local,229
Jasmine,Other,FAQ,229
Jasmine,Other,Local,229
Javi,Javi,FAQ,250
Javi,Other,FAQ,250
Jowar (Sorghum),Annigeri,FAQ,5
Jowar (Sorghum),Bijapur,FAQ,5
Jowar (Sorghum),Bijapur,Medium,5
Jowar (Sorghum),H.B,FAQ,5
Jowar (Sorghum),Hybrid,FAQ,5
Jowar (Sorghum),Hybrid,Medium,5
Jowar (Sorghum),Hybrid,Non-FAQ,5
Jowar (Sorghum),Hybrid,Ref grade-1,5
Jowar (Sorghum),Jowar ( White),FAQ,5
Jowar (Sorghum),Jowar ( White),Local,5
Jowar (Sorghum),Jowar ( White),Medium,5
Jowar (Sorghum),Jowar ( White),Non-FAQ,5
Jowar (Sorghum),Jowar ( White),Ref grade-1,5
Jowar (Sorghum),Jowar ( White),Ref grade-2,5
Jowar (Sorghum),Jowar ( White),Small,5
Jowar (Sorghum),Jowar (Yellow),FAQ,5
Jowar (Sorghum),Jowar (Yellow),Local,5
Jowar (Sorghum),Jowar (Yellow),Medium,5
Jowar (Sorghum),Jowar (Yellow),Non-FAQ,5
Jowar (Sorghum),Jowar Hybrid,FAQ,5
Jowar (Sorghum),Jowar Hybrid,Grade Range-1,5
Jowar (Sorghum),Jowar Hybrid,Large,5
Jowar (Sorghum),Jowar Hybrid,Local,5
Jowar (Sorghum),Jowar Hybrid,Medium,5
Jowar (Sorghum),Jowar Hybrid,Ref grade-1,5
Jowar (Sorghum),Jowar Hybrid,Ref grade-2,5
Jowar (Sorghum),Jowar Hybrid,Small,5
Jowar (Sorghum),Jowar-Organic,FAQ,5
Jowar (Sorghum),Kesari,FAQ,5
Jowar (Sorghum),Kesari,Local,5
Jowar (Sorghum),Local,FAQ,5
Jowar (Sorghum),Local,Grade Range-2,5
Jowar (Sorghum),Local,Grade Range-3,5
Jowar (Sorghum),Local,Local,5
Jowar (Sorghum),Local,Medium,5
Jowar (Sorghum),Local,Non-FAQ,5
Jowar (Sorghum),Local,Ref grade-1,5
Jowar (Sorghum),Local,Small,5
Jowar (Sorghum),Other,FAQ,5
Jowar (Sorghum),Other,Large,5
Jowar (Sorghum),Other,Local,5
Jowar (Sorghum),Other,Medium,5
Jowar (Sorghum),Other,Non-FAQ,5
Jowar (Sorghum),Other,Ref grade-2,5
Jowar (Sorghum),Rabi,FAQ,5
Jowar (Sorghum),Red,FAQ,5
Jowar (Sorghum),Red,Local,5
Jowar (Sorghum),Red,Medium,5
Jowar (Sorghum),Red,Non-FAQ,5
Jowar (Sorghum),White,FAQ,5
Jowar (Sorghum),White,Local,5
Jowar (Sorghum),White,Medium,5
Jowar (Sorghum),Yellow,FAQ,5
Jowar (Sorghum),Yellow,Medium,5
Jute,Jute,FAQ,16
Jute,Jute,Medium,16
Jute,Jute,Non-FAQ,16
Jute,Other,FAQ,16
Jute,Other,Non-FAQ,16
Jute,Other,TD 3 (FAQ),16
Jute,TD-5,FAQ,16
Jute,TD-5,Non-FAQ,16
Jute,TD-5,TD 1 (FAQ),16
Jute,TD-5,TD 3 (FAQ),16
Jute,TD-5,TD 5 (Non-FAQ),16
Jute,W-5,FAQ,16
Jute,W-5/TD-5,FAQ,16
Jute Seed,Other,FAQ,210
Jute Seed,Other,Medium,210
Kabuli Chana (Chickpeas-White),Bitkey,FAQ,362
Kabuli Chana (Chickpeas-White),Dollar Gram,FAQ,362
Kabuli Chana (Chickpeas-White),Dollar Gram-Organic,FAQ,362
Kabuli Chana (Chickpeas-White),Double Dollar Chana,FAQ,362
Kabuli Chana (Chickpeas-White),Kabul,FAQ,362
Kabuli Chana (Chickpeas-White),Kabul Extra bold,FAQ,362
Kabuli Chana (Chickpeas-White),Kabul Small,FAQ,362
Kabuli Chana (Chickpeas-White),Kabuli Chana (Chickpeas-white),FAQ,362
Kabuli Chana (Chickpeas-White),Kabuli Chana (Chickpeas-white),Local,362
Kabuli Chana (Chickpeas-White),Other,FAQ,362
Kabuli Chana (Chickpeas-White),Other,Local,362
Kabuli Chana (Chickpeas-White),Russian,FAQ,362
Kabuli Chana (Chickpeas-White),White (whole),FAQ,362
Kacholam,Kacholam,FAQ,317
Kakada,Kakada,FAQ,230
Kakada,Kakada,Grade Range-1,230
Kakada,Kakada,Local,230
Kakada,Other,FAQ,230
Kakada,Other,Local,230
Kalmegh,Kalmegh,FAQ,457
Kankambra,Kankambra,FAQ,233
Kankambra,Kankambra,Grade Range-1,233
Karamani,Karamani,FAQ,115
Karamani,Other,FAQ,115
Karbuja (Musk Melon),Karbhuja,FAQ,187
Karbuja (Musk Melon),Karbhuja,Grade A,187
Karbuja (Musk Melon),Karbhuja,Grade B,187
Karbuja (Musk Melon),Karbhuja,Grade Range-1,187
Karbuja (Musk Melon),Karbhuja,Large,187
Karbuja (Musk Melon),Karbhuja,Local,187
Karbuja (Musk Melon),Karbhuja,Medium,187
Karbuja (Musk Melon),Karbhuja,Ref grade-1,187
Karbuja (Musk Melon),Karbhuja,Ref grade-2,187
Karbuja (Musk Melon),Karbhuja,Small,187
Karbuja (Musk Melon),Other,FAQ,187
Karbuja (Musk Melon),Other,Grade B,187
Karbuja (Musk Melon),Other,Grade Range-1,187
Karbuja (Musk Melon),Other,Large,187
Karbuja (Musk Melon),Other,Local,187
Karbuja (Musk Melon),Other,Medium,187
Karbuja (Musk Melon),Other,Small,187
Kartali (Kantola),Kartali (Kantola),FAQ,305
Kartali (Kantola),Other,FAQ,305
Khoya,Chaina,FAQ,372
Khoya,Danedar,FAQ,372
Kinnow,Kinnow,FAQ,336
Kinnow,Kinnow,Grade A,336
Kinnow,Kinnow,Grade B,336
Kinnow,Kinnow,Grade C,336
Kinnow,Kinnow,Grade Range-1,336
Kinnow,Kinnow,Large,336
Kinnow,Kinnow,Local,336
Kinnow,Kinnow,Medium,336
Kinnow,Kinnow,Small,336
Kinnow,Other,FAQ,336
Kinnow,Other,Grade A,336
Kinnow,Other,Grade B,336
Kinnow,Other,Grade C,336
Kinnow,Other,Large,336
Kinnow,Other,Local,336
Kinnow,Other,Medium,336
Kinnow,Other,Small,336
Knool Khol,Knool Khol,FAQ,177
Knool Khol,Knool Khol,Grade B,177
Knool Khol,Knool Khol,Grade Range-1,177
Knool Khol,Knool Khol,Local,177
Knool Khol,Knool Khol,Medium,177
Knool Khol,Knool Khol,Ref grade-1,177
Knool Khol,Knool Khol,Ref grade-2,177
Knool Khol,Knool Khol,Small,177
Knool Khol,Other,FAQ,177
Knool Khol,Other,Local,177
Kodo Millet (Varagu),Kondo,FAQ,117
Kodo Millet (Varagu),Kondo-Organic,FAQ,117
Kodo Millet (Varagu),Other,FAQ,117
Kodo Millet (Varagu),Varagu,FAQ,117
Kulthi (Horse Gram),Fine,FAQ,114
Kulthi (Horse Gram),Fine,Local,114
Kulthi (Horse Gram),Horse Gram,FAQ,114
Kulthi (Horse Gram),Horse Gram Dal (Split),FAQ,114
Kulthi (Horse Gram),Horse gram (Whole),FAQ,114
Kulthi (Horse Gram),Horse gram (Whole),Local,114
Kulthi (Horse Gram),Horse gram (Whole),Medium,114
Kulthi (Horse Gram),Horse gram (Whole),Ref grade-1,114
Kulthi (Horse Gram),Horse gram (Whole),Ref grade-2,114
Kulthi (Horse Gram),Horse gram (Whole),Small,114
Kulthi (Horse Gram),Medium,FAQ,114
Kulthi (Horse Gram),Medium,Medium,114
Kulthi (Horse Gram),Other,FAQ,114
Kulthi (Horse Gram),Other,Local,114
Kulthi (Horse Gram),Other,Medium,114
Kulthi (Horse Gram),Small,FAQ,114
Kutki,Kutki,FAQ,415
Kutki,Kutki,FAQ,426
Kutki,Kutki-Organic,FAQ,415
Kutki,Kutki-Organic,FAQ,426
Kutki,Kutki-Organic,Local,426
Ladies Finger,Ladies Finger,Grade Range-1,155
Ladies Finger,Ladies Finger,Local,155
Ladies Finger,Ladies Finger,Medium,155
Lak (Teora),Lak (Whole),FAQ,96
Lak (Teora),Lak (Whole),Local,96
Lak (Teora),Lakdal (Split),FAQ,96
Lak (Teora),Lakh,FAQ,96
Lak (Teora),Other,FAQ,96
Lak (Teora),Tivra-Organic,FAQ,96
Lak (Teora),Tiwada,FAQ,96
Leafy Vegetable,Leafy Vegetables,FAQ,171
Leafy Vegetable,Leafy Vegetables,Grade A,171
Leafy Vegetable,Leafy Vegetables,Grade B,171
Leafy Vegetable,Leafy Vegetables,Local,171
Leafy Vegetable,Leafy Vegetables,Medium,171
Leafy Vegetable,Other,FAQ,171
Leafy Vegetable,Other,Grade A,171
Leafy Vegetable,Other,Grade B,171
Leafy Vegetable,Other,Local,171
Lemon,Lemon,FAQ,310
Lemon,Lemon,Grade A,310
Lemon,Lemon,Grade B,310
Lemon,Lemon,Grade C,310
